,TOTAL_EUI
5764,7.267874418604651
5766,1.7619272727272728
5767,27.705752577319586
5768,16.120389
5769,25.4188
5773,13.27515
5774,13.686
5775,8.7667
5776,24.092
5779,1.1417
5780,16.501893939393938
5783,15.413592592592593
5784,16.79396
5786,12.107149253731343
5788,13.034236363636364
5791,14.84723076923077
5795,9.848352459016393
5798,4.925096774193548
5800,26.2875
5801,4.53
5802,17.696883720930234
5807,4.416028571428572
5808,32.812255
5810,5.078535
5811,5.401555555555555
5813,24.116875
5814,5.3068888888888885
5816,7.866533333333333
5817,6.99485
5818,0.46672625
5826,36.44589655172414
5827,36.597417582417584
5828,3.36711875
5829,2.2685185185185186
5832,6.787326
5835,2.6810989010989013
5836,8.6086
5838,7.828771929824561
5840,24.8205793814433
5841,12.01376
5842,64.74430927835051
5845,18.520833333333332
5853,10.58090909090909
5854,28.742926829268292
5855,9.227675324675324
5856,17.423339682539684
5859,17.972333333333335
5860,41.6
5866,6.990083333333334
5867,31.27442625
5874,2.3525714285714288
5877,29.537754385964913
5878,9.189155555555555
5880,9.510673684210527
5881,112.35257333333334
5882,42.44720588235294
5884,14.748679245283018
5885,38.05126222222222
5886,12.231476852314769
5887,20.886470149253732
5889,35.8788
5892,0.9311714285714285
5898,6.704541666666667
5899,1.9193
5900,43.508596153846156
5905,14.443428571428571
5906,5.66315625
5907,10.54915
5908,23.05464197530864
5909,10.930702702702703
5910,17.21719090909091
5912,25.941
5914,5.588860759493671
5916,9.575867924528302
5918,19.504364583333334
5919,15.765426666666666
5920,20.984294736842106
5921,8.392866666666666
5924,11.991802816901409
5925,4.082590909090909
5926,3.2924933333333333
5933,18.1616015625
5934,13.790416666666667
5935,6.652
5940,11.759171717171718
5941,28.42159793814433
5942,23.298148148148147
5945,12.180833333333334
5948,3.9812545454545454
5949,12.897933333333333
5950,10.0546875
5951,9.028506329113924
5954,8.177184210526315
5955,2.608607594936709
5959,11.220029166666666
5960,16.564956140350876
5964,7.01088
5965,43.2005
5966,17.15986875
5967,8.718390804597702
5968,14.743479591836735
5971,38.8148
5972,16.397535211267606
5974,13.219363636363637
5975,17.536884057971015
5976,15.57393846153846
5979,3.304439393939394
5980,11.126517045454545
5982,12.146153846153846
5983,15.075
5985,4.992095890410959
5987,21.781666666666666
5988,18.88459375
5991,7.475333333333333
5992,7.4129523809523805
5996,33.32736097560976
5997,6.2234
5998,2.603418181818182
6004,15.809760606060607
6007,13.317986666666666
6010,13.761637931034484
6012,35.80493571428571
6013,2.6194545454545453
6015,7.452064516129032
6018,15.287
6019,27.78290125
6027,16.929555555555556
6032,1.8076712328767124
6033,2.7971372549019606
6035,22.131885
6036,24.41123287671233
6037,13.193307894736842
6042,2.498863414634146
6044,8.699504166666667
6045,8.2132375
6046,26.4611575
6047,44.6647
6050,19.0916
6053,5.651791666666667
6059,22.536592857142857
6061,18.984546875
6063,8.142392156862746
6064,11.15123157894737
6067,8.130761904761904
6072,10.703439759036145
6073,21.919246376811593
6082,17.320224615384614
6083,11.14515625
6084,18.250123655913978
6085,4.68232
6087,16.090160714285716
6089,4.857692307692307
6094,32.33698387096774
6095,0.7513425925925926
6100,4.797709459459459
6102,15.79774358974359
6104,27.425370731707318
6105,15.549625
6106,20.947646666666667
6107,20.8692
6110,14.7575
6112,13.170022727272727
6113,11.970148148148148
6116,12.80264705882353
6117,16.6164
6121,1.8531468531468531
6123,8.422753246753247
6125,5.213532258064516
6126,15.61568
6129,16.932259259259258
6131,5.252815789473684
6133,44.35066666666667
6135,9.44602985074627
6137,38.24935375
6142,205.6141907216495
6143,3.5258958333333332
6144,15.043698630136987
6146,12.526238095238096
6148,23.980120689655173
6150,10.216628571428572
6152,12.16157894736842
6153,12.263074626865672
6156,18.589962857142858
6157,11.084541666666667
6159,13.286331147540984
6160,40.27445
6161,5.816
6163,9.300014084507042
6164,47.4825223880597
6167,20.979883720930232
6169,14.77228488372093
6177,5.342731707317073
6178,7.992075
6181,27.16894117647059
6183,18.704041666666665
6185,10.739142857142857
6189,13.897535
6194,91.23137349397591
6199,23.440745283018867
6203,3.7504150943396226
6205,4.589
6206,4.454132352941176
6207,36.34476
6208,9.305333333333333
6210,10.446165789473683
6213,34.63185333333333
6215,38.788407407407405
6217,5.64595875
6219,21.94251851851852
6224,7.691071428571429
6225,5.26332
6227,2.733076923076923
6229,18.948067796610168
6230,9.9524
6233,15.783098591549296
6236,18.644347826086957
6239,38.978177083333335
6240,16.303140350877193
6242,10.66331
6245,1.1925
6247,6.437954545454545
6249,14.079942857142857
6251,12.192422535211268
6253,17.501428571428573
6254,21.698642857142858
6255,27.322225
6256,28.671781818181817
6258,24.68092857142857
6260,20.86086746987952
6262,0.0
6264,6.06258947368421
6265,36.736602150537635
6268,4.249294117647059
6269,3.8316640625
6270,6.127381443298969
6271,16.20445
6274,23.820779220779222
6278,3.826258823529412
6279,12.228913043478261
6281,14.26714606741573
6282,20.86657142857143
6285,1.15186
6286,14.702275
6291,23.8194
6292,103.42490857142857
6294,3.8931
6295,5.483044117647059
6298,7.575523076923077
6301,38.45907575757576
6302,23.317477551020406
6303,7.367085106382978
6305,13.08386
6312,24.49705
6313,7.2164
6318,35.36715
6320,35.55321428571428
6321,13.1342
6324,13.138316981132075
6326,13.03375081967213
6327,30.990482857142858
6331,21.89565744680851
6332,5.5312
6333,32.23
6334,2.580425
6335,20.93907692307692
6337,3.6102285714285713
6339,4.709785714285714
6342,25.620595238095238
6343,0.8446428571428571
6347,4.471927631578947
6349,7.461428571428572
6350,56.79765384615385
6351,16.896307692307694
6356,25.66143272727273
6360,13.629836666666666
6361,18.704454545454546
6362,17.84928142857143
6364,14.526666666666667
6367,14.068689655172413
6369,7.182025974025974
6370,4.481851851851852
6371,10.220666666666666
6376,8.952209302325581
6377,6.241777777777778
6378,18.057146808510637
6384,11.658757692307692
6386,8.97090909090909
6387,22.813133571428573
6391,41.6692
6393,17.777
6394,16.620072463768118
6395,7.023781818181818
6396,26.292863636363638
6397,17.957272727272727
6400,11.361379518072289
6402,148.15296714285714
6405,16.733851851851853
6407,13.339923076923077
6411,19.0315
6412,10.909
6415,11.438734375
6418,5.042275
6419,51.038797101449276
6422,2.2188
6424,13.05299
6425,5.043081632653061
6426,18.143423076923078
6427,10.824630952380952
6429,10.32148148148148
6430,9.048852459016393
6431,19.79643220338983
6436,2.6816666666666666
6438,11.645342857142857
6439,0.8689583333333334
6447,12.367735849056604
6450,11.930285714285715
6456,7.172592592592593
6457,24.529467142857143
6460,10.191301639344262
6463,19.897725490196077
6464,9.71678431372549
6469,30.237475
6470,5.564
6473,4.816212121212121
6475,67.49419047619048
6476,12.011463917525774
6477,6.896394230769231
6478,12.8455421686747
6481,7.207536842105263
6482,49.29821621621622
6483,6.9753255813953485
6484,6.71071875
6485,4.326206896551724
6486,20.092277777777777
6487,5.676966292134831
6488,11.059781818181818
6489,7.271764705882353
6490,3.2054782608695653
6492,14.044634615384615
6493,14.576628571428571
6494,7.8888659793814435
6496,13.386613636363636
6499,13.835824324324324
6501,13.096838596491228
6502,41.05605
6503,16.048
6504,4.462
6508,14.788142857142857
6514,15.746248275862069
6515,19.078140845070422
6516,2.9845
6518,3.8208524590163933
6520,3.2533125
6522,8.665707692307691
6523,11.785221477852215
6524,4.6675555555555555
6526,8.14484705882353
6530,4.679333333333333
6533,16.293076923076924
6538,11.58847037037037
6539,1.3706478260869566
6542,56.9783908045977
6545,16.908461538461538
6546,1.3488
6548,4.424521505376344
6552,44.096408333333336
6553,6.850197183098592
6554,32.489023333333336
6557,15.963236842105264
6560,31.65588383838384
6561,3.298264150943396
6564,22.289233333333332
6568,8.293677142857144
6572,20.58890144927536
6575,5.42392
6578,13.6976
6579,11.59772
6580,18.077055
6587,11.003119565217391
6588,24.589405405405405
6589,25.71590566037736
6594,4.577958333333333
6595,17.19039666666667
6601,6.05625
6602,48.388
6603,3.323414
6608,30.915127536231886
6610,16.423
6612,18.472
6614,12.57973084053832
6617,27.509786666666667
6618,28.009246666666666
6619,6.4060421052631575
6620,3.5304285714285712
6622,19.65898142857143
6623,6.182380952380952
6625,28.6696015625
6626,13.213770114942529
6630,14.0096
6631,5.881021052631579
6634,20.232466666666667
6635,8.103757575757577
6637,83.38992372881356
6639,10.460166666666666
6640,33.036696330366965
6642,16.36275
6643,4.54472
6646,37.79071232876712
6647,7.703371428571429
6650,10.343555555555556
6653,8.280305
6654,5.727095238095238
6655,10.198539682539682
6656,4.125288333333334
6658,6.744285714285715
6661,20.594976190476192
6667,2.6119444444444446
6674,15.287796703296703
6678,25.665110169491527
6680,12.022966101694916
6681,5.292758620689655
6682,14.01
6683,4.839560439560439
6686,31.181
6689,12.926724137931034
6691,18.111863636363637
6692,14.781927659574468
6694,40.11137266666667
6695,12.234176744186046
6696,17.42326153846154
6697,9.22830303030303
6699,22.449782857142857
6701,19.002425925925927
6703,14.687119565217392
6704,3.4451111111111112
6707,6.593701612903226
6708,5.342579545454545
6709,19.030538461538463
6710,22.629117647058823
6715,12.365944444444445
6718,4.477714285714286
6719,6.776739436619718
